dreg	ab	as	riskav	horizon	age	age2	nwhite	female	college	married	children	empl	selfempl	retired	advisor	wkfinance	health_exc	nfininst	future_bett	w95	w98	w01	w04	w07	w10	w13	w16	effcohort	spret	vix	inco	inco2	wthfin	wthfin2	wthreal	wthreal2	debt	debt2	home	peso
1	.0126312	.2234113	2	1	.52	.2704	0	0	1	1	1	1	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	.1299376	.1011292	13.70222	.1535791	.0235865	.8356402	.6982945	.952927	.9080698	.0610951	.0037326	1	10473.33
1	0	.1820117	1	3	.48	.2304	0	0	1	1	1	0	1	0	0	0	1	2	1	1	0	0	0	0	0	0	0	.1302393	.1011292	13.70222	.0506931	.0025698	.1068254	.0114117	.8867959	.7864071	0	0	1	4115.866
1	.1093604	.8734929	2	4	.66	.4356	0	0	1	1	0	0	0	1	0	0	1	4	0	1	0	0	0	0	0	0	0	.1290272	.1011292	13.70222	.0295588	.0008737	.9087988	.8259152	1.015716	1.031678	0	0	1	6380.546
1	0	.5063398	2	2	.6	.36	0	0	1	1	0	0	1	0	0	0	0	7	0	1	0	0	0	0	0	0	0	.1295353	.1011292	13.70222	.1739533	.0302598	.7807001	.6094926	1.021702	1.043875	.1764711	.0311421	1	4925.027
1	.2814446	.4623048	1	3	.71	.5041	0	0	0	1	0	0	1	0	0	1	0	2	1	1	0	0	0	0	0	0	0	.1282913	.1011292	13.70222	.0207825	.0004319	1.127459	1.271163	1.085323	1.177925	1.178625	1.389158	1	1547.805
1	.241064	.6654198	2	3	.6	.36	0	0	1	1	0	0	0	1	0	0	1	5	1	1	0	0	0	0	0	0	0	.1295353	.1011292	13.70222	.0971884	.0094456	1.225539	1.501945	1.502075	2.25623	0	0	1	1504.609
1	0	.5512148	2	3	.68	.4624	0	0	1	1	0	0	0	1	1	0	0	5	1	1	0	0	0	0	0	0	0	.1286907	.1011292	13.70222	.0412379	.0017006	.6597455	.4352641	1.290416	1.665174	0	0	1	1336.695
1	.0988182	.8619382	1	4	.61	.3721	0	0	1	0	0	0	1	0	0	0	1	17	0	1	0	0	0	0	0	0	0	.1294611	.1011292	13.70222	1.388791	1.928741	2.385694	5.691535	4.462195	19.91119	0	0	1	104.8877
1	0	.479904	2	1	.32	.1024	0	1	1	0	0	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	.1400769	.1011292	13.70222	.0449734	.0020226	.0800581	.0064093	.0805194	.0064834	0	0	0	29007.01
1	.4541667	.5414734	2	3	.57	.3249	0	0	1	1	1	0	1	0	0	1	1	5	1	1	0	0	0	0	0	0	0	.1298411	.1011292	13.70222	.6931472	.480453	2.590797	6.71223	2.704658	7.315174	.4999264	.2499264	1	1477.167
1	0	.4976303	1	3	.47	.2209	0	0	1	1	1	1	0	0	0	0	1	5	0	1	0	0	0	0	0	0	0	.1303443	.1011292	13.70222	.0828695	.0068674	.1002977	.0100596	.2550297	.0650401	0	0	1	17781.69
1	.0883295	.8878719	2	3	.52	.2704	0	0	1	1	1	1	0	0	0	0	1	4	1	1	0	0	0	0	0	0	0	.1299376	.1011292	13.70222	.1223061	.0149588	.1976206	.0390539	.4177374	.1745045	0	0	1	8447.809
1	.0397727	.9318182	1	3	.64	.4096	0	0	1	1	0	0	0	1	0	0	1	4	1	1	0	0	0	0	0	0	0	.1293246	.1011292	13.70222	.0237165	.0005625	.6312718	.398504	.8565404	.7336615	0	0	1	12632.72
1	0	.7757834	1	4	.61	.3721	0	0	1	1	0	1	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	.1294611	.1011292	13.70222	.1754983	.0307997	.3134551	.0982541	.8241507	.6792244	.1234558	.0152413	1	6510.033
2	0	0	2	3	.79	.6241	0	0	1	1	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	.1275574	.1011292	13.70222	.0470553	.0022142	.0767758	.0058945	.2850285	.0812413	0	0	1	22739.22
1	.0727333	.9164391	1	2	.78	.6083999	0	0	1	1	0	0	1	0	0	1	0	14	1	1	0	0	0	0	0	0	0	.1276612	.1011292	13.70222	.1241626	.0154164	2.691166	7.242377	3.036282	9.21901	0	0	1	164.2579
1	0	.6661046	2	4	.39	.1521	0	0	0	1	1	1	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	.1333601	.1011292	13.70222	.0582689	.0033953	.0576083	.0033187	.1242509	.0154383	.0925792	.0085709	1	42381.04
1	.7022591	.1569993	2	4	.64	.4096	0	0	1	1	0	0	0	1	0	0	1	3	1	1	0	0	0	0	0	0	0	.1293246	.1011292	13.70222	.1011115	.0102235	2.178657	4.746544	2.460975	6.056397	0	0	1	216.8106
2	0	0	3	2	.6	.36	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	.1295353	.1011292	13.70222	.0582689	.0033953	.0582689	.0033953	.0767758	.0058945	0	0	1	45421.12
1	.6190174	.1433714	2	3	.7	.49	0	0	1	1	0	0	1	0	0	0	1	9	1	1	0	0	0	0	0	0	0	.128407	.1011292	13.70222	.026934	.0007254	1.744318	3.042647	1.825033	3.330745	0	0	1	1304.851
1	.0066615	.9513195	2	2	.58	.3364	0	0	1	1	0	0	1	0	0	1	0	4	1	1	0	0	0	0	0	0	0	.1297365	.1011292	13.70222	.0344014	.0011835	.0751631	.0056495	.8220063	.6756944	.1781462	.0317361	1	6157.786
2	.4524887	0	2	3	.68	.4624	0	0	0	0	0	0	1	0	0	0	1	6	1	1	0	0	0	0	0	0	0	.1286907	.1011292	13.70222	.0095542	.0000913	.0641947	.004121	.3851263	.1483223	0	0	1	4421.244
1	.0726117	.1386224	1	4	.36	.1296	0	0	1	1	1	1	0	0	0	0	1	5	1	1	0	0	0	0	0	0	0	.1358096	.1011292	13.70222	.1547362	.0239433	.2047645	.0419285	.2509422	.062972	.1544363	.0238506	1	21223.31
1	0	.7383966	2	3	.78	.6083999	0	0	1	1	0	0	0	1	0	0	0	5	0	1	0	0	0	0	0	0	0	.1276612	.1011292	13.70222	.0440169	.0019375	.1736171	.0301429	.3108612	.0966347	0	0	1	27642.97
1	0	.0194267	2	1	.49	.2401	0	0	1	1	1	0	1	0	0	0	1	3	1	1	0	0	0	0	0	0	0	.1301143	.1011292	13.70222	.2150146	.0462313	.0886114	.007852	.2811829	.0790638	.1181385	.0139567	1	10988.28
1	0	.5853522	2	2	.58	.3364	0	0	1	1	0	1	0	0	0	1	0	6	0	1	0	0	0	0	0	0	0	.1297365	.1011292	13.70222	.10436	.010891	.31801	.1011304	.4083873	.1667802	.0099503	.000099	1	31823.52
1	.175	.675	2	1	.51	.2601	0	0	0	1	0	0	1	0	0	0	0	6	0	1	0	0	0	0	0	0	0	.1299589	.1011292	13.70222	.4946962	.2447244	.1823216	.0332412	1.736775	3.016388	.278389	.0775005	1	3228.298
1	0	.8117816	2	2	.29	.0841	0	0	1	1	1	1	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	.143931	.1011292	13.70222	.0676586	.0045777	.1303263	.0169849	.1724395	.0297354	.0962189	.0092581	1	21788.59
1	0	.1792101	2	3	.71	.5041	0	0	0	1	0	0	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	.1282913	.1011292	13.70222	.0098513	.000097	.0856883	.0073425	.194305	.0377544	0	0	1	33818.92
2	0	0	2	1	.44	.1936	0	0	1	1	1	1	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	.1308941	.1011292	13.70222	.0392207	.0015383	.0843411	.0071134	.1663615	.0276761	.0459289	.0021095	1	12373.75
2	0	0	1	4	.32	.1024	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	.1400769	.1011292	13.70222	.0380662	.001449	.0665552	.0044296	.0665552	.0044296	0	0	0	18430.56
1	.1132931	.6148036	2	1	.47	.2209	0	0	1	1	1	1	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	.1303443	.1011292	13.70222	.0487902	.0023805	.0641009	.0041089	.1707549	.0291572	0	0	1	42713.73
1	0	.119403	2	4	.35	.1225	0	0	1	1	1	1	0	0	0	0	1	5	0	1	0	0	0	0	0	0	0	.1368043	.1011292	13.70222	.0506931	.0025698	.0585519	.0034283	.1091234	.0119079	.0723207	.0052303	1	28787.95
1	.7505729	.2251719	3	4	.79	.6241	0	0	0	1	0	0	0	1	0	0	0	14	0	1	0	0	0	0	0	0	0	.1275574	.1011292	13.70222	.0128372	.0001648	3.319492	11.01903	3.407832	11.61332	0	0	1	101.968
1	0	.6417112	2	2	.41	.1681	0	0	0	1	1	0	1	0	0	0	1	2	1	1	0	0	0	0	0	0	0	.1321079	.1011292	13.70222	.1690674	.0285838	.1714291	.0293879	.5805382	.3370245	.0953102	.009084	1	1188.037
1	.1781847	.5926176	2	4	.57	.3249	0	0	1	1	0	1	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	.1298411	.1011292	13.70222	.2814125	.079193	1.448107	2.097013	1.885864	3.556484	.0843411	.0071134	1	1304.851
1	0	.6968434	1	2	.45	.2025	0	0	1	1	0	0	1	0	0	0	0	7	1	1	0	0	0	0	0	0	0	.1306428	.1011292	13.70222	.1133287	.0128434	.2895304	.0838278	.6895405	.4754661	.4001175	.160094	1	4872.89
2	.1616162	0	3	4	.7	.49	0	0	1	1	0	0	1	0	1	1	1	2	0	1	0	0	0	0	0	0	0	.128407	.1011292	13.70222	.0099503	.000099	.4021262	.1617055	1.066433	1.13728	.0099503	.000099	1	10473.33
2	0	0	2	3	.75	.5625	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	.1279271	.1011292	13.70222	.0168571	.0002842	.1663615	.0276762	.2859304	.0817562	0	0	1	28679.75
1	.3183587	.5447471	3	3	.77	.5929	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	.1277561	.1011292	13.70222	.0079682	.0000635	.2489672	.0619847	.3240379	.1050006	0	0	1	26693.87
1	.5722621	.0964991	3	2	.66	.4356	0	0	0	1	0	1	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	.1290272	.1011292	13.70222	.090937	.0082695	.2011433	.0404586	.4493543	.2019193	.1642424	.0269756	1	28035.09
1	0	.9930487	2	3	.49	.2401	0	1	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	.1301143	.1011292	13.70222	.0344014	.0011835	.0959463	.0092057	.1290086	.0166432	.064851	.0042056	1	9161.487
1	.003865	.7085803	1	4	.33	.1089	0	0	1	1	1	1	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	.138923	.1011292	13.70222	.0487902	.0023805	.0747549	.0055883	.0922327	.0085069	.0573251	.0032862	1	30232.1
1	0	.6364638	1	3	.41	.1681	0	0	0	1	1	0	1	0	0	0	1	5	1	1	0	0	0	0	0	0	0	.1321079	.1011292	13.70222	2.085051	4.347437	.9136881	.834826	3.90287	15.2324	.3305979	.109295	1	128.1248
1	.1884679	.5805393	2	2	.74	.5476	0	0	1	1	1	0	1	0	0	0	1	3	0	1	0	0	0	0	0	0	0	.1280137	.1011292	13.70222	.5864524	.3439265	2.738858	7.501342	3.504617	12.28234	0	0	1	108.6406
1	.0732422	.8803711	1	3	.47	.2209	0	0	1	1	1	1	0	0	0	0	1	7	0	1	0	0	0	0	0	0	0	.1303443	.1011292	13.70222	.3364722	.1132136	1.114486	1.242078	1.470865	2.163444	.6286086	.3951488	1	3228.298
2	.3230769	0	2	1	.78	.6083999	0	0	1	1	0	0	0	1	0	0	0	3	1	1	0	0	0	0	0	0	0	.1276612	.1011292	13.70222	.0237165	.0005625	.1222176	.0149371	.266203	.070864	0	0	1	40128.04
1	0	.1699029	2	3	.54	.2916	0	0	0	1	0	0	1	0	0	0	1	5	0	1	0	0	0	0	0	0	0	.1299602	.1011292	13.70222	.0788112	.0062112	.0980337	.0096106	.2271355	.0515905	.0861777	.0074266	1	1565.972
1	.4918919	.0810811	1	3	.47	.2209	0	0	1	0	0	0	0	1	0	0	0	3	1	1	0	0	0	0	0	0	0	.1303443	.1011292	13.70222	.0314987	.0009922	.6549259	.428928	1.36154	1.853792	.9242589	.8542545	1	783.5644
1	.1656756	.26368	1	4	.63	.3969	0	0	1	1	0	0	1	0	0	0	1	4	0	1	0	0	0	0	0	0	0	.1293948	.1011292	13.70222	2.18659	4.781178	2.364273	5.589785	4.290409	18.40761	0	0	1	63.85457
1	0	.9480519	2	3	.46	.2116	0	0	1	1	1	1	0	0	0	0	1	4	1	1	0	0	0	0	0	0	0	.130469	.1011292	13.70222	.0468836	.0021981	.0741794	.0055026	.7476353	.5589585	.3471295	.1204989	1	7268.298
1	.217803	.7790978	2	4	.63	.3969	0	0	1	1	0	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	.1293948	.1011292	13.70222	.0934903	.0087404	.7708487	.5942077	.9732755	.9472653	.1527211	.0233237	1	759.3973
1	.9533688	.0373043	1	3	.36	.1296	0	0	1	1	1	0	1	0	0	0	1	4	0	1	0	0	0	0	0	0	0	.1358096	.1011292	13.70222	.9166107	.8401751	3.669247	13.46337	3.801055	14.44802	0	0	1	120.2648
1	0	.298278	2	2	.6	.36	0	0	0	1	0	0	1	0	0	0	1	10	0	1	0	0	0	0	0	0	0	.1295353	.1011292	13.70222	.2485774	.0617907	.7539883	.5684983	1.122999	1.261127	0	0	1	5429.776
1	.0711509	.0725073	2	3	.53	.2809	0	0	1	1	1	0	1	0	0	0	1	20	1	1	0	0	0	0	0	0	0	.129951	.1011292	13.70222	.4037303	.1629981	2.863012	8.196838	2.909477	8.465055	.0314987	.0009922	1	3657.281
1	.4699578	.5295322	1	4	.72	.5184	0	0	1	1	0	1	0	0	0	0	1	6	1	1	0	0	0	0	0	0	0	.1281848	.1011292	13.70222	.0029955	8.97e-06	6.630996	43.9701	6.637186	44.05223	.4298325	.1847559	1	6.67682
2	.5420588	0	3	1	.4	.16	0	0	0	1	1	1	0	0	0	0	1	13	1	1	0	0	0	0	0	0	0	.1326588	.1011292	13.70222	.08158	.0066553	.1847602	.0341363	.2787143	.0776817	.0980337	.0096106	1	20284.1
1	.5242984	.0367131	2	3	.62	.3844	0	0	1	1	0	0	1	0	0	0	1	4	0	1	0	0	0	0	0	0	0	.1294229	.1011292	13.70222	.5228332	.2733546	2.520921	6.355042	3.747305	14.0423	.8928174	.7971229	1	138.5279
1	0	.203125	2	1	.68	.4624	0	0	0	1	0	0	1	0	1	0	0	3	0	1	0	0	0	0	0	0	0	.1286907	.1011292	13.70222	.3016589	.0909981	.1204462	.0145073	1.13369	1.285252	0	0	1	1227.937
1	0	.9079754	1	2	.53	.2809	0	1	1	1	0	0	1	0	1	0	1	7	1	1	0	0	0	0	0	0	0	.129951	.1011292	13.70222	.2623643	.068835	.5960855	.3553179	2.307075	5.322594	.48858	.2387104	1	132.0977
1	.4755423	.3051867	2	1	.8	.64	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	.1274582	.1011292	13.70222	.0258256	.000667	.1354273	.0183406	.2102819	.0442185	0	0	1	48648.27
1	0	.3323615	2	4	.57	.3249	0	0	0	1	0	0	1	0	0	0	0	3	1	1	0	0	0	0	0	0	0	.1298411	.1011292	13.70222	.9612641	.9240286	.2949059	.0869695	2.212135	4.893542	.692547	.4796214	1	1904.977
1	.1992032	.0199203	2	2	.44	.1936	0	0	1	1	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	.1308941	.1011292	13.70222	.10436	.010891	.0489806	.0023991	.1018343	.0103702	.1310283	.0171684	1	25837.48
1	.4691209	.4203334	2	2	.72	.5184	0	0	0	1	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	.1281848	.1011292	13.70222	.2871889	.0824775	.7975	.6360063	1.041824	1.085398	0	0	1	3972.845
1	.7984927	.1728307	2	3	.44	.1936	0	0	1	1	1	0	1	0	0	1	1	7	0	1	0	0	0	0	0	0	0	.1308941	.1011292	13.70222	.2733347	.0747118	1.549686	2.401526	2.521663	6.358784	.4998051	.2498052	1	113.4696
1	.4448875	.5244814	2	4	.39	.1521	0	0	1	1	1	1	0	0	0	0	1	7	0	1	0	0	0	0	0	0	0	.1333601	.1011292	13.70222	.0449734	.0020226	1.9413	3.768644	2.007247	4.02904	0	0	1	766.9962
1	0	.7758007	2	2	.5	.25	0	0	1	1	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	.1300181	.1011292	13.70222	.0570417	.0032538	.1314668	.0172835	.4256009	.1811362	.076961	.005923	1	4421.244
1	.3991557	.5808559	1	4	.54	.2916	0	0	1	1	1	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	.1299602	.1011292	13.70222	.6745758	.4550525	4.115766	16.93953	4.20081	17.6468	0	0	1	101.968
1	0	.8709176	2	4	.33	.1089	0	0	0	1	1	1	0	0	0	0	1	5	0	1	0	0	0	0	0	0	0	.138923	.1011292	13.70222	.0582689	.0033953	.0623173	.0038834	.0698058	.0048729	.0295588	.0008737	1	27942.32
1	.2047083	.350563	1	4	.36	.1296	0	0	1	1	1	1	0	0	1	0	0	10	1	1	0	0	0	0	0	0	0	.1358096	.1011292	13.70222	.0953102	.009084	.4613412	.2128357	1.979704	3.919228	.6500309	.4225402	1	854.1945
1	.1373325	.4416612	1	3	.4	.16	0	0	1	0	1	0	1	0	0	0	1	4	0	1	0	0	0	0	0	0	0	.1326588	.1011292	13.70222	.3364722	.1132136	.647208	.4188782	.9370534	.8780692	.1380213	.0190499	1	809.4666
1	.1730353	.2184571	2	4	.48	.2304	0	0	1	1	1	0	1	0	0	1	0	4	1	1	0	0	0	0	0	0	0	.1302393	.1011292	13.70222	.0953102	.009084	.1298873	.0168707	.2954269	.0872771	.0148886	.0002217	1	8683.44
1	0	.3247232	2	1	.78	.6083999	0	1	1	0	0	0	0	1	0	0	0	7	0	1	0	0	0	0	0	0	0	.1276612	.1011292	13.70222	.0353671	.0012508	.0527822	.002786	.1434074	.0205657	0	0	1	58106
1	.1542992	.6535233	2	3	.49	.2401	0	0	1	1	1	0	1	0	0	0	1	10	1	1	0	0	0	0	0	0	0	.1301143	.1011292	13.70222	1.791759	3.210402	.7580732	.5746749	2.616341	6.845241	.4039974	.1632139	1	119.8732
1	0	.0474308	2	3	.54	.2916	0	0	1	1	0	0	1	0	0	0	1	11	0	1	0	0	0	0	0	0	0	.1299602	.1011292	13.70222	.0328543	.0010794	.1191155	.0141885	.2975085	.0885113	.08158	.0066553	1	3761.375
1	0	.9735659	2	2	.59	.3481	0	0	1	1	0	0	1	0	0	0	1	9	1	1	0	0	0	0	0	0	0	.1296172	.1011292	13.70222	.1133287	.0128434	.6835665	.4672631	1.381515	1.908584	0	0	1	1270.598
1	0	.435438	1	2	.66	.4356	0	0	0	1	0	0	0	1	0	0	0	9	0	1	0	0	0	0	0	0	0	.1290272	.1011292	13.70222	.0141001	.0001988	.3814183	.1454799	.8710672	.7587581	0	0	1	4638.952
1	0	.5412253	2	3	.37	.1369	0	0	0	0	1	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	.1349477	.1011292	13.70222	.0582689	.0033953	.196471	.0386008	.2103418	.0442437	.0468836	.0021981	1	17971.87
1	0	.5893699	1	1	.49	.2401	0	0	1	0	0	0	1	0	0	0	1	7	1	1	0	0	0	0	0	0	0	.1301143	.1011292	13.70222	.1612681	.0260074	.6591766	.4345139	1.038579	1.078646	.1595646	.0254609	1	10473.33
2	0	0	2	3	.66	.4356	0	0	1	0	0	0	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	.1290272	.1011292	13.70222	.0099503	.000099	.3300229	.1089151	.5827739	.3396254	0	0	1	2779.126
1	.2558052	.6851143	1	2	.65	.4225	0	0	1	1	1	0	1	0	0	0	0	5	0	1	0	0	0	0	0	0	0	.1291997	.1011292	13.70222	.1122567	.0126016	.3763823	.1416636	.6151876	.3784558	.0069756	.0000487	1	50724.66
2	.06672	0	3	1	.63	.3969	0	0	1	1	0	0	1	0	0	0	0	15	0	1	0	0	0	0	0	0	0	.1293948	.1011292	13.70222	.2723146	.0741552	1.178101	1.387922	2.256855	5.093396	2.175729	4.733795	1	154.9374
1	.3163618	.5931785	2	4	.74	.5476	0	0	1	1	0	0	1	0	0	0	0	5	1	1	0	0	0	0	0	0	0	.1280137	.1011292	13.70222	.3825376	.146335	1.801297	3.244672	1.973178	3.89343	0	0	1	131.8492
1	.8317708	.0638889	1	4	.77	.5929	0	1	1	0	0	0	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	.1277561	.1011292	13.70222	.9858168	.9718347	.7663977	.5873654	2.904384	8.435447	0	0	1	2219.151
1	.209351	.7048151	1	4	.54	.2916	0	0	1	1	0	1	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	.1299602	.1011292	13.70222	.0440169	.0019375	.1339188	.0179343	.2951292	.0871012	0	0	1	28194.98
2	0	0	1	4	.52	.2704	0	0	0	1	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	.1299376	.1011292	13.70222	.3063075	.0938243	.1016546	.0103336	.8255783	.6815796	0	0	0	1285.67
1	.009989	.4797436	2	3	.5	.25	0	0	1	1	1	0	1	0	0	0	0	5	1	1	0	0	0	0	0	0	0	.1300181	.1011292	13.70222	.3541718	.1254377	.8421946	.7092917	1.163293	1.353251	.5715443	.326663	1	682.5238
1	.8500914	.0091408	2	3	.67	.4489	0	0	1	0	1	0	1	0	0	0	0	9	0	1	0	0	0	0	0	0	0	.1288502	.1011292	13.70222	.0353671	.0012508	.4363176	.190373	.6450066	.4160335	0	0	1	5732.037
1	0	.5971485	1	3	.65	.4225	0	0	1	1	0	0	1	0	1	0	0	8	0	1	0	0	0	0	0	0	0	.1291997	.1011292	13.70222	.1612681	.0260074	.3057921	.0935088	2.128672	4.531245	1.281545	1.642357	1	158.2937
1	.2693171	.7156932	2	1	.75	.5625	0	0	0	1	0	0	0	1	0	0	0	6	1	1	0	0	0	0	0	0	0	.1279271	.1011292	13.70222	.0295588	.0008737	1.435611	2.060978	1.527709	2.333895	0	0	1	7106.395
1	.1902748	.3805497	2	4	.53	.2809	0	0	1	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	.129951	.1011292	13.70222	.0487902	.0023805	.2122848	.0450648	.2749765	.0756121	0	0	1	15305.22
1	.155597	.4393176	2	2	.48	.2304	0	0	1	1	0	0	1	0	0	1	1	3	1	1	0	0	0	0	0	0	0	.1302393	.1011292	13.70222	.189959	.0360844	1.867856	3.488886	3.751911	14.07683	0	0	1	660.5059
1	0	.9284627	2	3	.46	.2116	0	0	1	1	1	0	1	0	1	0	0	9	1	1	0	0	0	0	0	0	0	.130469	.1011292	13.70222	.0857189	.0073477	.2840505	.0806847	.5379541	.2893946	.0563803	.0031787	1	13101.55
1	.0712251	.7692308	1	3	.59	.3481	0	0	1	0	0	0	0	1	0	0	0	3	1	1	0	0	0	0	0	0	0	.1296172	.1011292	13.70222	.0148886	.0002217	.1313791	.0172605	.131379	.0172604	0	0	0	39993.77
2	.1585993	0	3	1	.64	.4096	0	0	0	1	0	1	0	0	0	1	0	4	1	1	0	0	0	0	0	0	0	.1293246	.1011292	13.70222	.1058004	.0111937	.061144	.0037386	.1197828	.0143479	.0107421	.0001154	1	38316.79
1	.0124079	.3736153	2	1	.63	.3969	0	0	0	1	0	1	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	.1293948	.1011292	13.70222	.0270313	.0007307	.0923172	.0085225	.4834815	.2337544	.0119286	.0001423	1	8831.943
1	0	.2173913	2	3	.7	.49	0	0	1	1	0	0	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	.128407	.1011292	13.70222	.0582689	.0033953	.1881379	.0353959	.3052762	.0931936	0	0	1	25809.55
1	.0638407	.0255363	2	4	.79	.6241	0	0	1	1	0	0	0	1	0	0	0	7	0	1	0	0	0	0	0	0	0	.1275574	.1011292	13.70222	.0516432	.002667	.0754043	.0056858	.2297774	.0527977	0	0	1	31471.85
2	.853101	0	2	4	.75	.5625	0	0	1	1	0	0	0	1	0	0	0	5	0	1	0	0	0	0	0	0	0	.1279271	.1011292	13.70222	.0227395	.0005171	.2637787	.0695792	.374552	.1402892	.0198026	.0003921	1	25414.43
1	0	.2447731	1	3	.49	.2401	0	0	1	1	0	0	1	0	1	1	1	5	0	1	0	0	0	0	0	0	0	.1301143	.1011292	13.70222	.1222176	.0149371	.6833493	.4669663	.7909539	.6256081	.1823216	.0332412	1	3001.391
1	0	.1032567	2	3	.33	.1089	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	.138923	.1011292	13.70222	.0676586	.0045777	.1097007	.0120342	.1177332	.0138611	0	0	0	25716
1	.0515464	.1467845	1	1	.76	.5776	0	0	0	1	0	0	1	0	0	1	1	11	1	1	0	0	0	0	0	0	0	.1278396	.1011292	13.70222	.0424846	.0018049	.341744	.116789	.4268349	.1821881	.0198026	.0003921	0	3706.24
1	.634705	.1020426	2	3	.77	.5929	0	0	1	1	0	0	1	0	0	1	0	5	0	1	0	0	0	0	0	0	0	.1277561	.1011292	13.70222	.6281819	.3946125	1.320142	1.742774	1.634757	2.67243	1.808518	3.270738	0	105.7713
1	.1487069	.8178879	1	3	.48	.2304	0	0	1	1	1	1	0	0	0	0	1	8	0	1	0	0	0	0	0	0	0	.1302393	.1011292	13.70222	.3001046	.0900628	1.049422	1.101287	1.224069	1.498345	.7793249	.6073473	1	783.5644
1	0	.5527916	2	2	.5	.25	0	0	1	1	1	0	1	0	0	0	1	6	0	1	0	0	0	0	0	0	0	.1300181	.1011292	13.70222	.0843411	.0071134	.1662769	.027648	.1662767	.0276479	.1570037	.0246502	1	16968.39
1	0	.434983	2	4	.51	.2601	0	0	0	1	1	1	0	0	0	0	1	12	1	1	0	0	0	0	0	0	0	.1299589	.1011292	13.70222	.0723207	.0052303	.5298868	.28078	.7348357	.5399836	0	0	1	10061.79
1	.0294982	.0738438	1	3	.68	.4624	0	0	1	1	0	0	1	0	0	0	0	7	0	1	0	0	0	0	0	0	0	.1286907	.1011292	13.70222	.1180497	.0139357	2.413242	5.823739	2.697967	7.279027	0	0	1	213.8607
1	0	.1614082	3	3	.46	.2116	0	1	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	.130469	.1011292	13.70222	.0344014	.0011835	.0584764	.0034195	.1825048	.033308	0	0	1	34921.85
1	0	.9558195	2	4	.46	.2116	0	0	1	1	1	0	1	0	0	0	1	3	1	1	0	0	0	0	0	0	0	.130469	.1011292	13.70222	.0980337	.0096106	.1910335	.0364938	.2642854	.0698467	.1552929	.0241159	1	1846.405
1	0	.371471	2	3	.58	.3364	0	0	0	1	0	0	1	0	0	0	0	7	0	1	0	0	0	0	0	0	0	.1297365	.1011292	13.70222	1.417066	2.008076	1.853795	3.436555	3.665468	13.43565	.2115567	.0447562	1	101.968
1	0	.6554161	2	3	.61	.3721	0	0	0	1	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	.1294611	.1011292	13.70222	.0850762	.007238	.0859153	.0073814	.2089748	.0436705	.0207825	.0004319	1	20750.18
1	0	.4927536	3	3	.62	.3844	0	0	0	1	1	1	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	.1294229	.1011292	13.70222	.0281014	.0007897	.0667236	.004452	.0667236	.004452	0	0	0	51090.61
1	.1028066	.7504883	1	4	.54	.2916	0	0	1	1	1	1	0	0	0	0	0	8	1	1	0	0	0	0	0	0	0	.1299602	.1011292	13.70222	.1143995	.0130873	.1777612	.031599	.2386545	.056956	.0953102	.009084	1	6197.789
2	.0586379	0	3	3	.79	.6241	0	0	0	1	0	0	0	1	0	0	0	7	1	1	0	0	0	0	0	0	0	.1275574	.1011292	13.70222	.0178399	.0003183	.3061087	.0937026	.858208	.7365209	0	0	1	1464.963
